"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID.1","plg_ID.1","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"998",998,476856,3103,2571,3103,34,21,59,26,3,8,22,29,22,225,"Rotterdam Basketbal","Rotterda",476856,2571,2571,3103,22,19,48,23,3,13,10,26,20,225,"Basketball Stars Weert","Basketba",15.64,10.12,82,74,TRUE,FALSE,104.64,91.12,86.0041666666667,81.5174358974359,84,TRUE,74.4540455840456,97.6190476190476,88.0952380952381,TRUE,9.52380952380952,0.455223880597015,0.458333333333333,0.261904761904762,0.313432835820896,0.450819672131148,0.256410256410256,0.238095238095238,0.311475409836066,0.713939980638916,0.0968054211035818,0.189254598257502,0.440677966101695,0.375,0.617647058823529,476856,3103,25,8,5,7,2,0,0,1,3,1,"3103 Worthy de Jong",2,4,2,0,0.555555555555556,11.68,0.200917431192661,9,0.770547945205479,1.14285714285714,0,0.285714285714286,0.421348314606742,15.68,0.283464566929134,0.0827586206896552,0.138461538461538,0.0375,0.0441623311671563,0
"999",999,476856,3103,2571,3103,34,21,59,26,3,8,22,29,22,225,"Rotterdam Basketbal","Rotterda",476856,2571,2571,3103,22,19,48,23,3,13,10,26,20,225,"Basketball Stars Weert","Basketba",15.64,10.12,82,74,TRUE,FALSE,104.64,91.12,86.0041666666667,81.5174358974359,84,TRUE,74.4540455840456,97.6190476190476,88.0952380952381,TRUE,9.52380952380952,0.455223880597015,0.458333333333333,0.261904761904762,0.313432835820896,0.450819672131148,0.256410256410256,0.238095238095238,0.311475409836066,0.713939980638916,0.0968054211035818,0.189254598257502,0.440677966101695,0.375,0.617647058823529,476856,3103,29,5,2,10,5,0,0,5,3,1,"3103 Marvin  Zaandam",4,2,1,0,0.644444444444444,13.3,0.197227934198039,12,0.902255639097744,0.5,0,0.5,0.48780487804878,15.3,0.146103896103896,0.14268727705113,0.119363395225464,0.161637931034483,0.0190354875720501,0
"1000",1000,476856,3103,2571,3103,34,21,59,26,3,8,22,29,22,225,"Rotterdam Basketbal","Rotterda",476856,2571,2571,3103,22,19,48,23,3,13,10,26,20,225,"Basketball Stars Weert","Basketba",15.64,10.12,82,74,TRUE,FALSE,104.64,91.12,86.0041666666667,81.5174358974359,84,TRUE,74.4540455840456,97.6190476190476,88.0952380952381,TRUE,9.52380952380952,0.455223880597015,0.458333333333333,0.261904761904762,0.313432835820896,0.450819672131148,0.256410256410256,0.238095238095238,0.311475409836066,0.713939980638916,0.0968054211035818,0.189254598257502,0.440677966101695,0.375,0.617647058823529,476856,3103,31,4,3,9,5,1,4,2,4,5,"3103 Daniel  Jones",1,3,2,0,0.688888888888889,19.84,0.275229357798165,16,0.806451612903226,0.307692307692308,0.307692307692308,0.5,0.539083557951482,22.84,0.214626391096979,0.100111234705228,0.148883374689826,0.0604838709677419,0.0356147831993196,0
"1001",1001,476856,3103,2571,3103,34,21,59,26,3,8,22,29,22,225,"Rotterdam Basketbal","Rotterda",476856,2571,2571,3103,22,19,48,23,3,13,10,26,20,225,"Basketball Stars Weert","Basketba",15.64,10.12,82,74,TRUE,FALSE,104.64,91.12,86.0041666666667,81.5174358974359,84,TRUE,74.4540455840456,97.6190476190476,88.0952380952381,TRUE,9.52380952380952,0.455223880597015,0.458333333333333,0.261904761904762,0.313432835820896,0.450819672131148,0.256410256410256,0.238095238095238,0.311475409836066,0.713939980638916,0.0968054211035818,0.189254598257502,0.440677966101695,0.375,0.617647058823529,476856,3103,32,9,7,8,5,0,0,6,6,4,"3103 Patrick  Hilliman",4,0,2,7,0.711111111111111,16.14,0.21690438646789,17,1.05328376703841,1.125,0,0.625,0.700164744645799,16.14,0,0.193965517241379,0.216346153846154,0.17578125,0.0345018212243409,0.205078125
"1002",1002,476856,3103,2571,3103,34,21,59,26,3,8,22,29,22,225,"Rotterdam Basketbal","Rotterda",476856,2571,2571,3103,22,19,48,23,3,13,10,26,20,225,"Basketball Stars Weert","Basketba",15.64,10.12,82,74,TRUE,FALSE,104.64,91.12,86.0041666666667,81.5174358974359,84,TRUE,74.4540455840456,97.6190476190476,88.0952380952381,TRUE,9.52380952380952,0.455223880597015,0.458333333333333,0.261904761904762,0.313432835820896,0.450819672131148,0.256410256410256,0.238095238095238,0.311475409836066,0.713939980638916,0.0968054211035818,0.189254598257502,0.440677966101695,0.375,0.617647058823529,476856,3103,33,4,2,6,3,0,1,2,3,1,"3103 Stefan  Mladenovic",4,2,0,0,0.733333333333333,9.84,0.128231859883236,8,0.813008130081301,0.571428571428571,0.142857142857143,0.428571428571429,0.452488687782805,11.84,0.109489051094891,0.0783699059561129,0.104895104895105,0.0568181818181818,0,0
"1003",1003,476856,3103,2571,3103,34,21,59,26,3,8,22,29,22,225,"Rotterdam Basketbal","Rotterda",476856,2571,2571,3103,22,19,48,23,3,13,10,26,20,225,"Basketball Stars Weert","Basketba",15.64,10.12,82,74,TRUE,FALSE,104.64,91.12,86.0041666666667,81.5174358974359,84,TRUE,74.4540455840456,97.6190476190476,88.0952380952381,TRUE,9.52380952380952,0.455223880597015,0.458333333333333,0.261904761904762,0.313432835820896,0.450819672131148,0.256410256410256,0.238095238095238,0.311475409836066,0.713939980638916,0.0968054211035818,0.189254598257502,0.440677966101695,0.375,0.617647058823529,476856,3103,40,0,0,10,3,0,1,1,4,3,"3103 Sjors  Besseling",3,5,2,1,0.888888888888889,14,0.150516055045872,6,0.428571428571429,0,0.0909090909090909,0.272727272727273,0.272727272727273,19,0.219512195121951,0.0646551724137931,0.115384615384615,0.0234375,0.0276014569794727,0.0234375
"1004",1004,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,2,0,0,0,0,0,0,1,0,0,"2823 Jos  Frederiks",0,0,0,0,0.05,0,0,0,NA,NA,NA,NA,NA,0,0,0.317460317460317,0,0.769230769230769,0,0
"1005",1005,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,3,0,0,0,0,0,0,0,0,0,"2823 Jeroen van Vugt",0,0,0,0,0.075,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1006",1006,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,6,0,0,1,1,0,0,0,2,0,"2823 Marcel  Aarts",0,0,0,0,0.15,1,0.0958129730765546,2,2,0,0,1,1,1,0,0.211640211640212,0.36036036036036,0,0,0
"1007",1007,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,8,0,0,0,0,0,0,1,0,0,"2823 Sonny  Waaldijk",1,2,0,0,0.2,0,0,0,NA,NA,NA,NA,NA,2,0.384615384615385,0.0793650793650794,0,0.192307692307692,0,0
"1008",1008,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,20,4,4,3,0,3,6,0,5,2,"2823 Kees  Akerboom",3,0,0,1,0.5,12.84,0.369071572290888,13,1.01246105919003,0.444444444444444,0.666666666666667,0.5,0.599630996309963,12.84,0,0.158730158730159,0.27027027027027,0,0,0.0444444444444444
"1009",1009,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,21,4,4,4,3,0,0,2,3,1,"2823 Peter van Paassen",2,1,1,0,0.525,6.84,0.187245924526752,10,1.46198830409357,1,0,0.75,0.856164383561644,7.84,0.0938967136150235,0.151171579743008,0.154440154440154,0.146520146520147,0.0304235659297174,0
"1010",1010,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,24,8,7,3,2,0,1,0,1,0,"2823 Djoenie  Steenvoorde",3,1,2,0,0.6,7.68,0.183960908306985,11,1.43229166666667,2,0.25,0.5,0.716145833333333,8.68,0.0735294117647059,0.0264550264550265,0.045045045045045,0,0.0532412403770055,0
"1011",1011,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,26,4,2,8,5,0,0,2,6,1,"2823 Jerome  Beasley",1,0,0,0,0.65,10.84,0.23967983726535,12,1.1070110701107,0.5,0,0.625,0.609756097560976,10.84,0,0.195360195360195,0.249480249480249,0.118343195266272,0,0
"1012",1012,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,27,2,2,5,2,2,2,2,3,0,"2823 Stefan  Wessels",3,0,0,0,0.675,7.92,0.168630832614736,12,1.51515151515152,0.285714285714286,0.285714285714286,0.714285714285714,0.757575757575758,7.92,0,0.117577895355673,0.12012012012012,0.113960113960114,0,0
"1013",1013,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,30,1,0,5,2,0,2,1,3,4,"2823 Anthony  Richardson",1,3,3,0,0.75,11.46,0.219603334291463,4,0.349040139616056,0.142857142857143,0.285714285714286,0.285714285714286,0.268096514745308,14.46,0.171428571428571,0.0846560846560847,0.108108108108108,0.0512820512820513,0.0638894884524066,0
"1014",1014,476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",10.58,5.06,77,56,TRUE,FALSE,69.58,74.06,61.0611538461538,62.6081081081081,62,FALSE,61.834630977131,124.193548387097,90.3225806451613,FALSE,33.8709677419355,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.4375,0.324324324324324,0.209677419354839,0.125,0.58744545149379,0.234978180597516,0.177576367908694,0.571428571428571,0.428571428571429,0.826086956521739,476857,2823,33,0,0,6,5,1,3,0,2,2,"2823 Dean  Oliver",1,9,2,0,0.825,11,0.191625946153109,13,1.18181818181818,0,0.333333333333333,0.722222222222222,0.722222222222222,20,0.58252427184466,0.0384800384800385,0.0655200655200655,0,0.0387209020923677,0
"1015",1015,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,3,0,0,0,0,0,0,0,0,0,"3120 Andrew  Dawson",0,0,0,0,0.075,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1016",1016,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,6,0,0,0,0,0,0,0,0,1,"3120 Hicham  Kherrazi",2,2,1,0,0.15,1,0.0900171032496174,0,0,NA,NA,NA,NA,3,0.579710144927536,0,0,0,0.109180161964571,0
"1017",1017,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,12,0,0,2,1,0,1,0,4,0,"3120 Ralf de Pagter",2,1,1,0,0.3,3,0.135025654874426,2,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,4,0.169491525423729,0.211640211640212,0.512820512820513,0,0.0545900809822855,0
"1018",1018,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,17,0,0,1,1,0,1,0,1,2,"3120 Ramon  Siljade",3,2,1,0,0.425,4,0.127082969293578,2,0.5,0,0.5,0.5,0.5,6,0.227920227920228,0.0373482726423903,0.0904977375565611,0,0.0385341748110251,0
"1019",1019,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,19,0,0,6,2,2,2,1,2,0,"3120 Peter  Mulligan",2,2,0,0,0.475,8,0.227411629262191,10,1.25,0,0.25,0.625,0.625,10,0.288808664259928,0.100250626566416,0.161943319838057,0.0568990042674253,0,0
"1020",1020,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,24,0,0,5,1,0,1,0,0,1,"3120 Dimeo van der Horst",2,0,0,0,0.6,7,0.15752993068683,2,0.285714285714286,0,0.166666666666667,0.166666666666667,0.166666666666667,7,0,0,0,0,0,0
"1021",1021,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,25,3,3,7,5,0,0,1,3,2,"3120 Chris  Rodgers",3,3,1,0,0.625,10.38,0.224250607615447,13,1.252408477842,0.428571428571429,0,0.714285714285714,0.775656324582339,13.38,0.32,0.101587301587302,0.184615384615385,0.0432432432432432,0.0262032388714971,0
"1022",1022,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,31,0,0,10,3,0,1,1,2,3,"3120 Sergio de Randamie",3,5,3,0,0.775,14,0.243917312031221,6,0.428571428571429,0,0.0909090909090909,0.272727272727273,0.272727272727273,19,0.337268128161889,0.0614439324116743,0.0992555831265509,0.03487358326068,0.0633949327536219,0
"1023",1023,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,31,6,4,9,4,1,3,1,1,2,"3120 Alton  Mason",1,1,0,0,0.775,16.76,0.292003867831662,15,0.894988066825776,0.5,0.25,0.458333333333333,0.508130081300813,17.76,0.0779727095516569,0.0409626216077829,0.0496277915632754,0.03487358326068,0,0
"1024",1024,476857,3120,2823,3120,11,7,45,20,3,11,12,17,13,200,"ABC Amsterdam","ABC Amst",476857,2823,2823,3120,23,19,35,20,6,14,9,25,10,200,"EBBC","EBBC",5.06,10.58,56,77,FALSE,TRUE,74.06,69.58,62.6081081081081,61.0611538461538,62,FALSE,61.834630977131,90.3225806451613,124.193548387097,TRUE,-33.8709677419355,0.4375,0.324324324324324,0.209677419354839,0.125,0.591836734693878,0.346153846153846,0.161290322580645,0.387755102040816,0.7369800196528,0.180150671470685,0.0828693088765149,0.444444444444444,0.272727272727273,0.636363636363636,476857,3120,32,2,0,5,3,0,2,4,2,2,"3120 Mohamed  Kherrazi",4,0,2,0,0.8,9.92,0.167431812044288,6,0.604838709677419,0.285714285714286,0.285714285714286,0.428571428571429,0.378787878787879,9.92,0,0.119047619047619,0.0961538461538461,0.135135135135135,0.0409425607367141,0
"1025",1025,476858,2393,2393,3107,17,10,38,20,5,20,14,21,28,200,"Matrixx Magixx","Matrixx ",476858,3107,2393,3107,13,10,40,20,12,25,11,28,15,200,"BS Leiden","BS Leide",7.82,5.98,65,86,FALSE,TRUE,93.82,85.98,82.05,73.8421875,78,TRUE,77.94609375,83.3333333333333,110.25641025641,FALSE,-26.9230769230769,0.474137931034483,0.333333333333333,0.358974358974359,0.172413793103448,0.584615384615385,0.34375,0.192307692307692,0.153846153846154,0.577332117897296,0.303859009419629,0.118808872683075,0.526315789473684,0.25,0.588235294117647,476858,2393,8,0,0,1,1,0,0,0,0,1,"2393 Elias  Bish",0,1,1,0,0.2,2,0.106587081645705,2,1,0,0,1,1,3,0.25,0,0,0,0.0677119702067331,0
